['Biology > Macroalgae']|[74]|['Data', 'Marine Genomics']|[None, None, None, None, None, None, 'MEDISEH_Task1.2.zip']|['http://geonetwork.vliz.be/geonetwork/emodnet/eng/catalog.search#/metadata/248bb4c784b2918e22354e7dc88142211c939bf5', 'http://geonetwork.vliz.be/geonetwork/emodnet/eng/catalog.search#/metadata/30355457f917d53c0295ecd80dba5ab751e20d81', 'http://geonetwork.vliz.be/geonetwork/emodnet/eng/catalog.search#/metadata/4026d70d1a4e9e83dd0939b9cf398e6140e453e7', 'http://geonetwork.vliz.be/geonetwork/emodnet/eng/catalog.search#/metadata/a92261b019fda26943128cd911570911db38de4e', 'http://geonetwork.vliz.be/geonetwork/emodnet/eng/catalog.search#/metadata/c54bed4920864e7c819ac8142c6fc30534c4f494', 'http://geonetwork.vliz.be/geonetwork/emodnet/eng/catalog.search#/metadata/e40837e97a44b9c33d49b0fdd10a9ee4bb1ef3a2', 'mda.vliz.be/mda/directlink.php?fid=VLIZ_00000105_1442998133']|[17, 17, 17, 17, 17, 17, 28]|5105|['Attribution (CC BY)']|[None, 'Giannoulaki', 'Martin', 'Martin', 'Gristina', None, None, 'Fraschetti', 'Fraschetti', 'Fraschetti']|[None, 'Marianna', 'Corinne', 'Corinne', 'Michele', None, None, 'Simonetta', 'Simonetta', 'Simonetta']|['Data creator', 'Contact', 'Contact', 'Data creator', 'Data creator', 'Data creator', 'Data creator', 'Contact', 'Data creator', 'Data creator']|['NA']|['NA']|['NA']|['NA']|None|['MED, Mediterranean']|['Presence of biota']|['Coralligenous and mäerl beds distribution along the Mediterranean coasts - Mediterranean Sensitive Habitats (MEDISEH)']|['Fraschetti, M. Gristina, M. Salomidi, L. Knittweis, M.L. Pace, E. Punzo, A. Belluscio, G. Scarcella, F. Grati, F. De Leo, L. Rizzo, R. Cattaneo-Vietti, P. Povero, A. Cau, C. Piccinetti, V. Valavanis, C. Martin 2013. Coralligenous and mäerl beds distribution along the Mediterranean coasts Mediterranean Sensitive Habitats (MEDISEH) Final Report, DG MARE Specific Contract SI2.600741.']|[None, 32587, 32586, 32586, 32582, None, None, 6555, 6555, 6555]|['CIBM', 'HCMR', 'HCMR', 'HCMR', 'IAMC', 'ISMAR', 'CoNISMa', 'CoNISMa', 'CoNISMa', 'CoNISMa']|[61, 24, 24, 61, 61, 61, 61, 24, 7, 61]|[1905]|['Assemble', 'AssemblePlus', 'AssemblePlus LTEDS', 'AssemblePlus LTEDS: biological', 'EMBRC', 'EMODNET', 'not available through EurOBIS']
['Biology > Macroalgae', 'Biology > Plants']|[74, 75]|['Data', 'Marine Genomics']|[None, None, None, 'MEDISEH_Task1.3.zip']|['http://geonetwork.vliz.be/geonetwork/emodnet/eng/catalog.search#/metadata/3a671e073977696262d63b0e93cb0bdb193ce311', 'http://geonetwork.vliz.be/geonetwork/emodnet/eng/catalog.search#/metadata/a519ede941324c8bacbb23f8fbd60f03e3a1e2b4', 'http://geonetwork.vliz.be/geonetwork/emodnet/eng/catalog.search#/metadata/bb7a0725b0ae1094208750b1f3abb1067ce87a96', 'mda.vliz.be/mda/directlink.php?fid=VLIZ_00000105_1442998152']|[17, 17, 17, 28]|5106|['Attribution (CC BY)']|['Giannoulaki', 'Panayotidis', 'Fraschetti', 'Scardi', 'Scardi']|['Marianna', 'Panayotis', 'Simonetta', 'Michele', 'Michele']|['Contact', 'Data creator', 'Data creator', 'Contact', 'Data creator']|['Posidonia oceanica']|[145794]|['NA']|['NA']|None|['MED, Mediterranean']|['NA']|['Modeling of protected habitats using predictor variables - Mediterranean Sensitive Habitats (MEDISEH)']|['M. Scardi, C.S. Martin, V. Valavanis, S. Fraschetti, A. Belluscio, M. Gristina, M. Salomidi, E. Punzo, P. Panayotidis, M. Giannoulaki 2013. Modeling of protected habitats using predictor variables, Mediterranean Sensitive Habitats (MEDISEH) Final Report, DG MARE Specific Contract SI2.600741']|[32587, 20860, 6555, 32588, 32588]|['HCMR', 'HCMR', 'CoNISMa', None, None]|[24, 61, 61, 24, 61]|[1905]|['Assemble', 'AssemblePlus', 'EMBRC', 'EMODNET', 'not available through EurOBIS']
['Biology > Birds']|[69]|['Faecal pellets', 'Waders']|['NA']|['NA']|['NA']|5099|['Attribution (CC BY)']|['Desroy', 'Desroy', 'Godet', 'Godet', 'Fournier', 'Fournier', 'Jaffré', None, 'De Smet', 'De Smet', 'Rabaut', 'Vincx']|['Nicolas', 'Nicolas', 'Laurent', 'Laurent', 'Jérôme', 'Jérôme', 'Michaël', None, 'Bart', 'Bart', 'Marijn', 'Magda']|['Data creator', 'Data creator', 'Data creator', 'Data creator', 'Data creator', 'Data creator', 'Data creator', 'Data creator', 'Contact', 'Data creator', 'Data creator', 'Data creator']|['Amphipoda', 'Bacillariophyceae', 'Bivalvia', 'Bryozoa', 'Cumacea', 'Decapoda', 'Foraminifera', 'Nematoda', 'Ostracoda', 'Polychaeta', 'Porifera']|[1135, 148899, 105, 146142, 1137, 1130, 1410, 799, 1078, 883, 558]|['2010-4-27']|['2010-10-7']|[{'DasDateID': 3913, 'StartYear': 2010, 'EndYear': 2010, 'StartDay': 27, 'EndDay': 7, 'StartDate': '2010-4-27', 'EndDate': '2010-10-7', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 4, 'StartMonth': 'April', 'StartMonthNL': 'April', 'EndMonth0': 10, 'EndMonth': 'October', 'EndMonthNL': 'Oktober', 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['ANE, France, Mont-St. Michel Bay']|['NA']|['Picture catalogue of morphotypes found in faecal samples of wading birds in the Lanice conchilega reef of the Bay of the Mont Saint-Michel (France)']|['De Smet B.; Godet L.; Fournier J.; Desroy N.; Jaffré M.; Vinx M.; Rabaut M.;  Marine Biology Research Group - Ugent, Belgium; (2013): Picture catalogue of morphotypes found in faecal samples of wading birds in the Lanice conchilega reef of the Bay of the Mont Saint-Michel (France)']|[9108, 9108, 31698, 31698, 31479, 31479, 31699, None, 25750, 25750, 7754, 19]|['LER', 'LER', 'LETG', 'LETG', 'MNHN', 'MNHN', 'INSU/CNRS', 'MARBIOL', 'MARBIOL', 'MARBIOL', 'MARBIOL', 'MARBIOL']|[7, 61, 61, 7, 7, 61, 61, 61, 24, 61, 61, 61]|[5280]|['Assemble', 'AssemblePlus', 'Belgian marine datasets', 'EMBRC']
['Biology > Invertebrates']|[29]|['Data', 'Marine Genomics', 'Specimens']|[None, None, None, None]|['https://doi.org/10.15468/r4huqp', 'https://www.gbif.org/dataset/bbb3b3a9-5596-41b2-acc9-dac239abe164', 'https://ipt.biodiversity.aq/resource?r=bas_jr275_echinoidea', 'https://obis.org/dataset/0eb3c75a-195d-42e2-a5c8-a12e524f1dde']|[13, 43, 33, 19]|5083|['Attribution (CC BY)']|['Griffiths', 'Griffiths', 'Saucède']|['Huw', 'Huw', 'Thomas']|['Data creator', 'Contact', 'Data creator']|['Echinoidea']|[123082]|['2012-2-12']|['2012-3-4']|[{'DasDateID': 3902, 'StartYear': 2012, 'EndYear': 2012, 'StartDay': 12, 'EndDay': 4, 'StartDate': '2012-2-12', 'EndDate': '2012-3-4', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 2, 'StartMonth': 'February', 'StartMonthNL': 'Februari', 'EndMonth0': 3, 'EndMonth': 'March', 'EndMonthNL': 'Maart', 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['PSW, Weddell Sea']|['Occurrence of biota']|['East Weddell Sea echinoids from the JR275 expedition']|['Saucède T, Griffiths H, Moreau C, Jackson JA, Sands C, Downey R, Reed A, Mackenzie M, Geissler P, Linse K (2015) East Weddell Sea echinoids from the JR275 expedition. ZooKeys 504: 1–10. doi: 10.3897/zookeys.504.8860']|[11231, 11231, 31045]|['BAS', 'BAS', None]|[61, 24, 61]|[4330]|['Assemble', 'AssemblePlus', 'EMBRC', 'Lifewatch acknowledged', 'LifeWatch available through AntaBIS IPT', 'OBIS']
['Biology > Benthos', 'Biology > Macroalgae', 'Biology > Organic (& bio-) chemistry', 'Biology > Plankton > Phytoplankton']|[26, 74, 23, 73]|['Intertidal Areas', 'Stable isotopes']|['NA']|['NA']|['NA']|5020|['Attribution (CC BY)']|['Fournier', None, 'De Smet', 'De Smet', 'De Troch', 'Vanaverbeke', 'Vanaverbeke', 'Vincx']|['Jérôme', None, 'Bart', 'Bart', 'Marleen', 'Jan', 'Jan', 'Magda']|['Data creator', 'Data creator', 'Contact', 'Data creator', 'Data creator', 'Contact', 'Data creator', 'Data creator']|['Bacillariophyta', 'Crustacea', 'Oligochaeta', 'Pisces', 'Polychaeta']|[148898, 1066, 2036, 11676, 883]|['2012-3-7', '2012-10-17']|['2012-3-13', '2012-10-21']|[{'DasDateID': 3846, 'StartYear': 2012, 'EndYear': 2012, 'StartDay': 7, 'EndDay': 13, 'StartDate': '2012-3-7', 'EndDate': '2012-3-13', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 3, 'StartMonth': 'March', 'StartMonthNL': 'Maart', 'EndMonth0': 3, 'EndMonth': 'March', 'EndMonthNL': 'Maart', 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}, {'DasDateID': 3847, 'StartYear': 2012, 'EndYear': 2012, 'StartDay': 17, 'EndDay': 21, 'StartDate': '2012-10-17', 'EndDate': '2012-10-21', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 10, 'StartMonth': 'October', 'StartMonthNL': 'Oktober', 'EndMonth0': 10, 'EndMonth': 'October', 'EndMonthNL': 'Oktober', 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['ANE, France, Mont-St. Michel Bay', 'ANE, France, Nord, Boulogne-sur-Mer']|['Amount of Carbon (C) in the analysed sample', 'Amount of Nitrogen (N)  in the analysed sample', 'Delta 13C value of the species (d13C)', 'Delta 15N value of the species (d15N)']|['Stable isotope values of primary producers and macrofauna in the presence and absence of Lanice conchilega for the bay of the Mont Saint Michel and Boulogne (France) during spring and autumn']|['De Smet B.; Fournier J.; De Troch M.; Vinx M.; Vanaverbeke J.; Marine Biology Research Group - Ugent, Belgium; (2015): Stable isotope values of primary producers and macrofauna in the presence and absence of Lanice conchilega for the bay of the Mont Saint Michel and Boulogne (France) during spring and autumn.']|[31479, None, 25750, 25750, 223, 234, 234, 19]|['MNHN', 'MARBIOL', 'MARBIOL', 'MARBIOL', 'MARBIOL', 'MARBIOL', 'MARBIOL', 'MARBIOL']|[61, 61, 24, 61, 61, 24, 61, 61]|[5280, 983]|['Assemble', 'AssemblePlus', 'Belgian marine datasets', 'EMBRC']
['Biology > Macroalgae']|[74]|['Data', 'Marine Genomics']|[None, None, None]|['http://atlas.biodiversity.aq/', 'https://ipt.biodiversity.aq/resource?r=baso_macroalgae', 'https://obis.org/dataset/c8599dea-313b-4b48-b10d-f9cbca4c83c7']|[36, 33, 19]|5011|['Attribution (CC BY)']|['Wiencke', 'Wiencke']|['Christian', 'Christian']|['Contact', 'Data creator']|['Chlorophyta', 'Ochrophyta', 'Rhodophyta']|[801, 345465, 852]|['1901-1-1']|['2013-1-1']|[{'DasDateID': 3835, 'StartYear': 1901, 'EndYear': 2013, 'StartDay': None, 'EndDay': None, 'StartDate': '1901-1-1', 'EndDate': '2013-1-1', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': None, 'StartMonth': None, 'StartMonthNL': None, 'EndMonth0': None, 'EndMonth': None, 'EndMonthNL': None, 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['PS, Southern Ocean', 'PS, Subantarctic waters']|['Occurrence of biota']|['SCAR Biogeographic Atlas of the Southern Ocean - macroalgae - Data']|[None]|[16735, 16735]|['AWI', 'AWI']|[24, 61]|[1907, None]|['Assemble', 'AssemblePlus', 'Lifewatch acknowledged', 'LifeWatch available through AntaBIS IPT', 'OBIS']
['Biology > Invertebrates']|[29]|['Data', 'Marine Genomics']|[None, None, None, None]|['https://doi.org/10.15468/rhocvz', 'https://www.gbif.org/dataset/89df1c06-1f0f-432a-bae7-c495837317c6', 'https://ipt.biodiversity.aq/resource.do?r=amundsenseamolluscs_biopearl_ii', 'https://obis.org/dataset/12fe3b99-03e6-4a55-83b7-02c03af7c1ec']|[13, 43, 33, 19]|4764|['Attribution (CC BY)']|['Kaiser', 'Strugnell', 'Barnes', 'Enderlein', 'Geissler', 'Griffiths', 'Linse', 'Moreau', 'Moreau', 'Sands', 'Glover']|['Stefanie', 'Jan', 'David', 'Peter', 'Paul', 'Huw', 'Katrin', 'Camille', 'Camille', 'Chester', 'Adrian G.']|['Data creator', 'Data creator', 'Data creator', 'Data creator', 'Data creator', 'Data creator', 'Data creator', 'Data creator', 'Contact', 'Data creator', 'Data creator']|['Aplacophora', 'Bivalvia', 'Gastropoda', 'Mollusca', 'Monoplacophora', 'Polyplacophora', 'Scaphopoda']|[411, 105, 101, 51, 415, 55, 104]|['2008-2-18']|['2008-4-11']|[{'DasDateID': 3594, 'StartYear': 2008, 'EndYear': 2008, 'StartDay': 18, 'EndDay': 11, 'StartDate': '2008-2-18', 'EndDate': '2008-4-11', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 2, 'StartMonth': 'February', 'StartMonthNL': 'Februari', 'EndMonth0': 4, 'EndMonth': 'April', 'EndMonthNL': 'April', 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['PSW, Amundsen Sea']|['Occurrence of biota']|['Amundsen Sea Mollusca from the BIOPEARL II expedition']|['Moreau C, Linse K, Griffiths HJ, Barnes DKA, Kaiser S, Glover A, Sands C, Strugnell J, Enderlein P, Geissler P (2013). Amundsen Sea Mollusca from the BIOPEARL II expedition. 692 records, published online, http://ipt.biodiversity.aq/archive.do?r=amundsenseamolluscs_biopearl_ii']|[18008, 24454, 17356, 35006, 35007, 11231, 13095, 31084, 31084, 35005, 8468]|[None, None, 'BAS', 'BAS', 'BAS', 'BAS', 'BAS', 'BAS', 'BAS', 'BAS', 'NHM']|[61, 61, 61, 61, 61, 61, 61, 61, 24, 61, 61]|[None]|['Assemble', 'AssemblePlus', 'EMBRC', 'Lifewatch acknowledged', 'LifeWatch available through AntaBIS IPT', 'OBIS']
['Physical > Hydrography (e.g. T,S)']|[9]|['Data', 'Environmental variables', 'Marine Genomics', 'Oceanographic geographical features']|['ctd_20211206.zip', None]|['https://mda.vliz.be/directlink.php?fid=VLIZ_00000727_61ae104b1a265538631642', 'https://rshiny.lifewatch.be/ctd-data/']|[28, 19]|4686|['Attribution (CC BY)']|[None, None, None]|[None, None, None]|['Contact', 'Data creator', 'Data manager']|['NA']|['NA']|['2001-1-1']|[None]|[{'DasDateID': 3541, 'StartYear': 2001, 'EndYear': None, 'StartDay': None, 'EndDay': None, 'StartDate': '2001-1-1', 'EndDate': None, 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': None, 'StartMonth': None, 'StartMonthNL': None, 'EndMonth0': None, 'EndMonth': None, 'EndMonthNL': None, 'Progress': 'In Progress', 'ProgressNL': 'Gestart'}]|['ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)']|['% Oxygen (O)', 'Absolute density', 'Conductivity', 'Optical backscatter (OBS)', 'pH', 'Photosynthetically active radiation (PAR)', 'Salinity', 'Turbidity', 'Water temperature']|['LifeWatch observatory data: monthly CTD temperature and salinity measurements in the Belgian Part of the North Sea']|['Flanders Marine Institute (VLIZ), Belgium (2020): LifeWatch observatory data: monthly CTD temperature and salinity measurements in the Belgian Part of the North Sea']|[None, None, None]|['VLIZ', 'VLIZ', 'VLIZ']|[24, 61, 19]|[3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293]|['4DEMON', 'Assemble', 'AssemblePlus', 'AssemblePlus LTEDS', 'Belgian marine datasets', 'Belgian marine, coastal & estuarine areas', 'EMBRC', 'IMIS themes', 'Lifewatch acknowledged', 'LifeWatch Observatory', 'Physics and chemistry', 'Physics and chemistry: Physical parameters']
['Biology > Plankton > Zooplankton']|[72]|['Data', 'Marine Genomics', 'research vessel', 'Simon Stevin', 'Zooplankton']|[None, None, None, None, None, None]|['https://dx.doi.org/10.1002/gdj3.68', 'https://www.emodnet-biology.eu/portal/index.php?dasid=4687', 'https://www.emodnet-biology.eu/toolbox/en/download/occurrence/dataset/4687', 'http://ipt.vliz.be/eurobis/resource?r=lifewatch_zooplankton', 'https://obis.org/dataset/afa5b0e8-826d-4433-b698-beb176ef7880', 'http://rshiny.lifewatch.be/zooscan-data/']|[13, 19, 19, 33, 19, 19]|4687|['Attribution (CC BY)']|[None, None, None]|[None, None, None]|['Data creator', 'Contact', 'Data manager']|['NA']|['NA']|['2012-7-24']|[None]|[{'DasDateID': 3542, 'StartYear': 2012, 'EndYear': None, 'StartDay': 24, 'EndDay': None, 'StartDate': '2012-7-24', 'EndDate': None, 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 7, 'StartMonth': 'July', 'StartMonthNL': 'Juli', 'EndMonth0': None, 'EndMonth': None, 'EndMonthNL': None, 'Progress': 'In Progress', 'ProgressNL': 'Gestart'}]|['ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'ANE, Belgium, Belgian Continental Shelf (BCS)', 'EurOBIS calculated BBOX']|['Zooplankton']|['LifeWatch observatory data: zooplankton observations by imaging (ZooScan) in the Belgian Part of the North Sea']|['Flanders Marine Institute (VLIZ), Belgium (2022): LifeWatch observatory data: zooplankton observations in the Belgian Part of the North Sea']|[None, None, None]|['VLIZ', 'VLIZ', 'VLIZ']|[61, 24, 19]|[3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, None]|['Assemble', 'AssemblePlus', 'AssemblePlus LTEDS', 'AssemblePlus LTEDS: biological', 'available through EurOBIS', 'Belgian marine datasets', 'Belgian marine, coastal & estuarine areas', 'EMBRC', 'EMODNET', 'IMIS themes', 'Lifewatch acknowledged', 'LifeWatch Observatory', 'Species diversity', 'Species diversity: Plankton']
['Biology > Plankton > Phytoplankton']|[73]|['Biodiversity', 'Biological monitoring', 'Data', 'Marine Genomics', 'Phytoplankton']|[None, None, None, None, None]|['https://www.emodnet-biology.eu/portal/index.php?dasid=4688', 'https://www.emodnet-biology.eu/toolbox/en/download/occurrence/dataset/4688', 'http://ipt.vliz.be/eurobis/resource?r=fyto', 'https://obis.org/dataset/956d618f-91dc-4930-a253-cdf80ddb9371', 'http://rshiny.lifewatch.be/flowcam-data/']|[19, 19, 33, 19, 19]|4688|['Attribution (CC BY)']|[None, None, None]|[None, None, None]|['Data creator', 'Contact', 'Data manager']|['NA']|['NA']|['2017-5-1']|[None]|[{'DasDateID': 3543, 'StartYear': 2017, 'EndYear': None, 'StartDay': None, 'EndDay': None, 'StartDate': '2017-5-1', 'EndDate': None, 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': 5, 'StartMonth': 'May', 'StartMonthNL': 'Mei', 'EndMonth0': None, 'EndMonth': None, 'EndMonthNL': None, 'Progress': 'In Progress', 'ProgressNL': 'Gestart'}]|['ANE, Belgium, Belgian Continental Shelf (BCS)', 'EurOBIS calculated BBOX']|['Count of phytoplankton', 'Phytoplankton density']|['LifeWatch observatory data: phytoplankton observations by imaging flow cytometry (FlowCam) in the Belgian Part of the North Sea']|['Flanders Marine Institute (VLIZ), Belgium (2018): LifeWatch observatory data: phytoplankton observations by imaging flow cytometry (FlowCam) in the Belgian Part of the North Sea']|[None, None, None]|['VLIZ', 'VLIZ', 'VLIZ']|[61, 24, 19]|[3293, None]|['4DEMON', 'Assemble', 'AssemblePlus', 'AssemblePlus LTEDS', 'AssemblePlus LTEDS: biological', 'available through EurOBIS', 'Belgian marine datasets', 'Belgian marine, coastal & estuarine areas', 'EMBRC', 'EMODNET', 'IMIS themes', 'Lifewatch acknowledged', 'LifeWatch Observatory', 'Species diversity', 'Species diversity: Plankton']
['Biology > Birds']|[69]|['Tuna fisheries']|[None, None, None, None, None]|['https://www.emodnet-biology.eu/portal/index.php?dasid=4678', 'https://www.emodnet-biology.eu/toolbox/en/download/occurrence/dataset/4678', 'https://www.gbif.org/dataset/a5ed684f-e948-4ffd-a09f-9ddfa504effa', 'http://ipt.vliz.be/imar/resource.do?r=popa_birds_sightings_while_fishing_1998_2013', 'https://obis.org/dataset/6a3833f7-2857-4df4-af1c-69f1632d69c3']|[19, 19, 43, 33, 19]|4678|['Attribution-NonCommercial (CC BY-NC)']|[None, None, 'Catarino', 'Machete', 'Machete']|[None, None, 'Diana', 'Miguel', 'Miguel']|['Data creator', 'Data creator', 'Contact', 'Data creator', 'Contact']|['Aves']|[1836]|['1998-1-1']|['2013-1-1']|[{'DasDateID': 3533, 'StartYear': 1998, 'EndYear': 2013, 'StartDay': None, 'EndDay': None, 'StartDate': '1998-1-1', 'EndDate': '2013-1-1', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': None, 'StartMonth': None, 'StartMonthNL': None, 'EndMonth0': None, 'EndMonth': None, 'EndMonthNL': None, 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['ANE, Azores', 'EurOBIS calculated BBOX']|['Animal sightings']|['POPA- Fisheries Observer Program of the Azores: Seabird sightings in the Azores tuna fishery from 1998 to 2013: while fishing']|['Machete, M.; Institute of Marine Research (IMAR), Portugal; Department of Oceanography and Fisheries, University of the Azores (DOP/UAC), Portugal; (2014): POPA- Fisheries Observer Program of the Azores: Seabird sightings in the Azores tuna fishery from 1998 to 2013: while fishing.']|[None, None, 30489, 24942, 24942]|['IMAR', 'DOP', 'DOP', 'DOP', 'DOP']|[61, 61, 24, 61, 24]|[2454, None]|['Assemble', 'AssemblePlus', 'available through EurOBIS', 'EMBRC', 'EMODNET']
['Biology > Birds']|[69]|['Tuna fisheries']|[None, None, None, None, None]|['https://www.emodnet-biology.eu/portal/index.php?dasid=4679', 'https://www.emodnet-biology.eu/toolbox/en/download/occurrence/dataset/4679', 'https://www.gbif.org/dataset/c25f5a6a-5c8c-4310-ac09-26120b91858e', 'http://ipt.vliz.be/imar/resource.do?r=popa_birds_sightings_while_live_bait_fishing_1998_2013', 'https://obis.org/dataset/2b7c7bc2-cdff-46fd-82d3-008cdea03408']|[19, 19, 43, 33, 19]|4679|['Attribution-NonCommercial (CC BY-NC)']|[None, None, 'Catarino', 'Machete', 'Machete']|[None, None, 'Diana', 'Miguel', 'Miguel']|['Data creator', 'Data creator', 'Contact', 'Data creator', 'Contact']|['Aves']|[1836]|['1998-1-1']|['2013-1-1']|[{'DasDateID': 3534, 'StartYear': 1998, 'EndYear': 2013, 'StartDay': None, 'EndDay': None, 'StartDate': '1998-1-1', 'EndDate': '2013-1-1', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': None, 'StartMonth': None, 'StartMonthNL': None, 'EndMonth0': None, 'EndMonth': None, 'EndMonthNL': None, 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['ANE, Azores', 'EurOBIS calculated BBOX']|['Animal sightings']|['POPA- Fisheries Observer Program of the Azores: Seabird sightings in the Azores tuna fishery from 1998 to 2013: during the capture of live bait']|['Machete, M.; Institute of Marine Research (IMAR), Portugal; Department of Oceanography and Fisheries, University of the Azores (DOP/UAC), Portugal; (2014): POPA- Fisheries Observer Program of the Azores: Seabird sightings in the Azores tuna fishery from 1998 to 2013: during the capture of live bait.']|[None, None, 30489, 24942, 24942]|['IMAR', 'DOP', 'DOP', 'DOP', 'DOP']|[61, 61, 24, 61, 24]|[2454, None]|['Assemble', 'AssemblePlus', 'available through EurOBIS', 'EMBRC', 'EMODNET', 'OBIS']
['Biology > Birds']|[69]|['Tuna fisheries']|[None, None, None, None, None]|['https://www.emodnet-biology.eu/portal/index.php?dasid=4680', 'https://www.emodnet-biology.eu/toolbox/en/download/occurrence/dataset/4680', 'https://www.gbif.org/dataset/ff0d8744-9e2e-44ac-8a83-5976f579a87e', 'http://ipt.vliz.be/imar/resource.do?r=popa_marine_birds_sightings_2000_2013', 'https://obis.org/dataset/3ad286a0-0af1-4b5e-980e-2b9b5e336ee2']|[19, 19, 43, 33, 19]|4680|['Attribution-NonCommercial (CC BY-NC)']|[None, None, 'Bried', 'Catarino', 'Machete', 'Machete', 'Magalhães', 'Neves']|[None, None, 'Joel', 'Diana', 'Miguel', 'Miguel', 'Maria', 'Verónica']|['Data creator', 'Data creator', None, 'Contact', 'Contact', 'Data creator', None, None]|['Aves']|[1836]|['2000-1-1']|['2013-1-1']|[{'DasDateID': 3535, 'StartYear': 2000, 'EndYear': 2013, 'StartDay': None, 'EndDay': None, 'StartDate': '2000-1-1', 'EndDate': '2013-1-1', 'Resolution': None, 'ResolutionNL': None, 'Notes': None, 'StartMonth0': None, 'StartMonth': None, 'StartMonthNL': None, 'EndMonth0': None, 'EndMonth': None, 'EndMonthNL': None, 'Progress': 'Completed', 'ProgressNL': 'Afgelopen'}]|['ANE, Azores', 'EurOBIS calculated BBOX']|['Animal sightings']|['POPA- Fisheries Observer Program of the Azores: Seabird sightings in the Azores tuna fishery from 2000 on: during navigation or search mode']|['Machete, M.; Institute of Marine Research (IMAR), Portugal; Department of Oceanography and Fisheries, University of the Azores (DOP/UAC), Portugal; (2016): POPA- Fisheries Observer Program of the Azores: Seabird sightings in the Azores tuna fishery from 2000 on: during navigation or search mode.']|[None, None, 30939, 30489, 24942, 24942, 30981, 9087]|['IMAR', 'DOP', 'DOP', 'DOP', 'DOP', 'DOP', 'DOP', 'DOP']|[61, 61, None, 24, 24, 61, None, None]|[2454, None]|['Assemble', 'AssemblePlus', 'available through EurOBIS', 'EMBRC', 'EMODNET', 'OBIS']
